id,link,title,body,answers,tags
76467485,https://stackoverflow.com/questions/76467485,How to write an array of tags with using Junit5 and Java in autotest?,"<p>I can't use an array of tags in annotation @Tags using Junit5 and Java.</p>
<p>I try to use next examples from documentation of Junit5 and Java:
@Tags(@Tag(&quot;PROD&quot;), @Tag(&quot;DEV&quot;))
@Tags(Tag(&quot;PROD&quot;), Tag(&quot;DEV&quot;))
But it doesn't work.
If I try to use next example, it work.
@Tag(&quot;PROD&quot;)
@Tag(&quot;DEV&quot;)</p>
<p>Why I can't to use an array of tags? What am I doing wrong?</p>
","<p>@Tags({ @Tag(&quot;PROD&quot;), @Tag(&quot;DEV&quot;) })</p>
","['java', 'tags', 'junit5']"
76537415,https://stackoverflow.com/questions/76537415,Tags in Cucumber - Multiple Tags,"<p>In Cucumber Feature file I have a Scenario called Scenario_2 with the tag: @tag1 @tag2 @tag3.
In the Runner class I use tags = &quot;@tag2 and @tag3&quot;.
Actually there is not matching tags in the Feature file but it prints all the lines in the Scenario_2`
How it is possible?.</p>
<pre><code>@tag1 @tag2 @tag3   
Scenario: Scenario_2
Given This is the first step in Second Scenario 
When This is the second step in Second Scenario 
Then This is the third step in Second Scenario

@RunWith(Cucumber.class)
@CucumberOptions(features = {&quot;src/test/resources/features/cucumbertags_26.feature&quot;}, 
                     glue = {&quot;com.stepdefinitions&quot;}, 
                     tags = &quot;@tag2 and @tag3&quot;,
                     monochrome = true)
public class TestRunner_SamplePage 
{

}

Output:
-------
^This is the first step in Second Scenario$
^This is the second step in Second Scenario$
^This is the third step in Second Scenario$
</code></pre>
",,"['java', 'selenium-webdriver', 'tags', 'cucumber', 'testng']"
49496995,https://stackoverflow.com/questions/49496995,How Can I Add Metadata in opus files?,"<p>I'm interested in writing metadata for <code>.opus</code> files, but all of the posts that I've seen so far are for more mainstream formats such as .ogg, or .mp3. I'm uncertain as to whether ID3 tags work with .opus files, and I can't find any resources that say whether they do or not. I've seen something similar in (<a href=""https://stackoverflow.com/questions/3444323/how-to-add-metadata-to-wav-file"">How to add metadata to WAV file?</a>).</p>

<p>How can I write metadata such as title, author, and the like to .opus files?</p>

<p>I'm thinking that a <code>libopus</code> enabled <code>ffmpeg</code> would be able to do it, but from the documentation it is not obvious to me how to do it.</p>

<p>Solutions using just <code>ffmpeg</code> are preferred, but any open source Java library should be just fine as well.</p>
","<p>If you don't need to do it in your code or in Bash or something, you can use VLC player to edit metadata. And you don't need to convert or copy or do anything like that. Just open your file, Go to Tools -&gt; Media Information -&gt; General. Edit and save. That's it.</p>
","['java', 'tags', 'metadata', 'opus']"
75848424,https://stackoverflow.com/questions/75848424,Can I get assistance with Redis commands that do the following?,"<p>commands of Redis to do the following:</p>
<ol>
<li>Store this sentence in a string: “This is Database Systems.”</li>
<li>Display the length of the string</li>
<li>Add the sentence “The course code is NDBS742” to the end of the string so it reads as “This is Database Systems. The course code is NDBS742.”</li>
<li>Automatically delete the string from the database in 60 seconds.</li>
</ol>
","<p>Here's the Redis commands for your scenario - to run these from a programming language you'll need to map them to a Redis Client, such as redis-py (<a href=""https://github.com/redis/redis-py"" rel=""nofollow noreferrer"">https://github.com/redis/redis-py</a>) for Python.  This is pretty straightforward as these map Redis commands to functions of the same name and the order of arguments is generally the same.</p>
<p>Storing a string:</p>
<pre><code>127.0.0.1:6379&gt; set mystring &quot;This is Database Systems.&quot;
OK
</code></pre>
<p>Get length of a string:</p>
<pre><code>127.0.0.1:6379&gt; strlen mystring
(integer) 25
</code></pre>
<p>Append sentence to the end of the string:</p>
<pre><code>127.0.0.1:6379&gt; append mystring &quot; The course code is NDBS742.&quot;
(integer) 53
127.0.0.1:6379&gt; get mystring
&quot;This is Database Systems. The course code is NDBS742.&quot;
</code></pre>
<p>Expire the key after 60 seconds:</p>
<pre><code>127.0.0.1:6379&gt; expire mystring 60
(integer) 1
</code></pre>
<p>All commands documented at <a href=""https://redis.io/commands/"" rel=""nofollow noreferrer"">https://redis.io/commands/</a></p>
<p>With <code>redis-py</code> (<code>pip install redis</code>) your code looks like this:</p>
<pre class=""lang-py prettyprint-override""><code>import redis

# Connect to Redis...
r = redis.Redis(host=&quot;localhost&quot;, port=6379, decode_responses=True)

# Store a string.
r.set(&quot;mystring&quot;, &quot;This is Database Systems.&quot;)

# Get the length of the string.
print(f&quot;Length: {r.strlen('mystring')}&quot;)

# Append sentence to the end of the string.
r.append(&quot;mystring&quot;, &quot; The course code is NDBS742.&quot;)

# Get the value of the string back.
print(f&quot;mystring: {r.get('mystring')}&quot;)

# Expire the key after 60 seconds.
r.expire(&quot;mystring&quot;, 60)
</code></pre>
<p>Let's run that:</p>
<pre><code>$ python main.py
Length: 25
mystring: This is Database Systems. The course code is NDBS742.
</code></pre>
<p>Tested with Python 3.10.7, redis-py 4.5.3</p>
","['python', 'java', 'sql', 'redis', 'tags']"
62838668,https://stackoverflow.com/questions/62838668,How to select a option from drop down with div tag/class?.selenium,"<p>I have tried all the possible things. also, tried searching over tried different combinations and variations. I can get the element clicked which opens the dropdown. but i am not able to select an option in it. I tried with actions, sendkeys, keys.down/enter and multiple things as well. however, it didn't help. That's the only thing I am stuck on.</p>
<p>//selecting office</p>
<p>1.driver.findElement(By.id(&quot;DG5QEPn&quot;)).click();</p>
<p>Actions actions = new Actions(driver); actions.moveToElement(driver.findElement(By.xpath(&quot;//*[@id=&quot;DG5QEPn&quot;]/div/div/div1/div1&quot;))).click();</p>
<p>driver.findElement(By.id(&quot;DG5QEPn&quot;)).click();</p>
<p>driver.findElement(By.id(&quot;DG5QEPn&quot;)).sendKeys(&quot;RTP HQ&quot;); driver.findElement(By.id(&quot;DG5QEPn&quot;)).sendKeys(Keys.Down); driver.findElement(By.id(&quot;DG5QEPn&quot;)).sendKeys(Keys.Enter);</p>
<p>Html-
In the below image.</p>
<p><a href=""https://i.sstatic.net/SwHcv.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/SwHcv.png"" alt=""enter image description here"" /></a></p>
","<p>You should enumerate through all of the options then click on the one you want. See <a href=""https://sqa.stackexchange.com/questions/1355/what-is-the-correct-way-to-select-an-option-using-seleniums-python-webdriver"">What is the correct way to select an <code>&lt;option&gt;</code> using Selenium's Python WebDriver</a>.</p>
<blockquote>
<p>The easiest way that I have found was to do something along the lines of:</p>
<pre><code>el = driver.find_element_by_id('id_of_select')
for option in el.find_elements_by_tag_name('option'):
    if option.text == 'The Options I Am Looking For':
        option.click() # select() in earlier versions of webdriver
        break
</code></pre>
</blockquote>
","['java', 'html', 'selenium', 'tags', 'dropdown']"
75516396,https://stackoverflow.com/questions/75516396,Email address inside &lt;&gt;tag is taken as html tag and unable to display in UI? How to fix this?,"<p>I want to display the email address inside '&lt;test@gmail.com'&gt;' tag in UI, how can I achieve this? How to display email address with tag in UI?</p>
<pre><code>&lt;html&gt;
&lt;head&gt;
&lt;/head&gt;
&lt;body&gt;
    &lt;br&gt; I'm sorry to have to inform you that your message could not
    &lt;br&gt; be delivered to one or more recipients. It's attached below.
    &lt;br&gt; &lt;test@gmail.com&gt;: host mx.gmail.com[136.143.191.44] said: 550 5.1.1
    &lt;br&gt;     &lt;test@gmail.com&gt; User unknown (in reply to RCPT TO command)
    &lt;br&gt; Reporting-MTA: dns; smtp5.to.test.com
    &lt;br&gt; X-Postfix-Queue-ID: E982A3346F
    &lt;br&gt; X-Postfix-Sender: rfc822; test1@test.in
    &lt;br&gt; Arrival-Date: Mon, 20 Feb 2023 17:37:11 +0530 (IST)
    &lt;br&gt; Final-Recipient: rfc822; test@gmail.com
    &lt;br&gt; Original-Recipient: rfc822;test@gmail.com
    &lt;br&gt; Remote-MTA: dns; mx.zoho.com
    &lt;br&gt; Diagnostic-Code: smtp; 550 5.1.1 &lt;test@gmail.com&gt; User unknown
&lt;/body&gt;
&lt;/html&gt;
</code></pre>
<p><strong>It is display as in below image, not displaying email address with tag</strong></p>
<p><a href=""https://i.sstatic.net/G4AxA.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/G4AxA.png"" alt=""enter image description here"" /></a></p>
","<p>declare this variable</p>
<pre><code>  adress:string ='&lt;test@gmai.com&gt;'
</code></pre>
<p>then bind it on your html file :</p>
<pre><code>&lt;br&gt; {{adress}}
</code></pre>
<p>it works for me</p>
","['java', 'html', 'spring-boot', 'tags', 'jakarta-mail']"
75434508,https://stackoverflow.com/questions/75434508,Rename tag in xml using jakson,"<p>Please help, How can i rename tags in xml file usind jakson</p>
<p>My class:</p>
<pre><code>public class Artist {
    private String name;
    private List&lt;Album&gt; albums = new ArrayList&lt;&gt;();
    public String getName() {
        return name;
    }
    public List&lt;Album&gt; getAlbums() {
        return albums;
    }
}
public class Album {
    private String name;
    private int year;
    public Album(String name, int year) {
        this.name = name;
        this.year = year;
    }
    @JacksonXmlProperty(isAttribute = true)
    public String getName() {
        return name;
    }    
    @JacksonXmlProperty(isAttribute = true)
    public int getYear() {
        return year;
    }
}
</code></pre>
<p>When i try to rename one tag &lt;Albums&gt; both are changed &lt;Album&gt;</p>
<p>i have:</p>
<pre><code>    &lt;Artist&gt;
      &lt;name&gt;Some name&lt;/name&gt;
      &lt;albums&gt;
        &lt;albums name=&quot;Some name1&quot; year=&quot;1985&quot;/&gt;
        &lt;albums name=&quot;Some name2&quot; year=&quot;1986&quot;/&gt;
      &lt;/albums&gt;
    &lt;/Artist&gt;
</code></pre>
<p>i want to see:</p>
<pre><code>    &lt;Artist&gt;
      &lt;name&gt;Some name&lt;/name&gt;
      &lt;albums&gt;
        &lt;album name=&quot;Some name1&quot; year=&quot;1985&quot;/&gt;
        &lt;album name=&quot;Some name2&quot; year=&quot;1986&quot;/&gt;
      &lt;/albums&gt;
    &lt;/Artist&gt;
</code></pre>
<p>do you have any idea?</p>
","<p>I think you can use the @JacksonXmlRootElement like this:</p>
<pre><code>public class Album {
    private String name;
    private int year;
    
    @JacksonXmlRootElement(localName = &quot;album&quot;)
    public Album(String name, int year) {
        this.name = name;
        this.year = year;
    }
    @JacksonXmlProperty(isAttribute = true)
    public String getName() {
        return name;
    }    
    @JacksonXmlProperty(isAttribute = true)
    public int getYear() {
        return year;
    }
}
</code></pre>
<p>This can be adapted with <code>@JacksonXmlElementWrapper</code> or <code>@JacksonXmlProperty</code> based on your structure.</p>
","['java', 'xml', 'tags', 'rename', 'jackson2']"
7568433,https://stackoverflow.com/questions/7568433,How to get text between two Elements in DOM object?,"<p>I'm using JSoup to parse this HTML content:</p>
<pre><code>&lt;div class=&quot;submitted&quot;&gt;
    &lt;strong&gt;&lt;a title=&quot;View user profile.&quot; href=&quot;/user/1&quot;&gt;user1&lt;/a&gt;&lt;/strong&gt; 
    on 27/09/2011 - 15:17 
    &lt;span class=&quot;via&quot;&gt;&lt;a href=&quot;/goto/002&quot;&gt;www.google.com&lt;/a&gt;&lt;/span&gt;
&lt;/div&gt; 
</code></pre>
<p>Which looks like this in web browser:</p>
<pre><code>user1 on 27/09/2011 - 15:17 www.google.com
</code></pre>
<p>The username and the website can be parsed into variables using this:</p>
<pre><code>String user    = content.getElementsByClass(&quot;submitted&quot;).first().getElementsByTag(&quot;strong&quot;).first().text(); 
String website = content.getElementsByClass(&quot;submitted&quot;).first().getElementsByClass(&quot;via&quot;).first().text();
</code></pre>
<p>But I'm unsure of how to get the &quot;on 27/09/2011 -15:17&quot; into a variable, if I use</p>
<pre><code>String date = content.getElementsByClass(&quot;submitted&quot;).first().text();
</code></pre>
<p>It also contains username and the website???</p>
","<p>Select the element before the text you wish to grab, then get its next sibling <em>node</em> (not element), which is a text node:</p>

<pre><code>Document doc = Jsoup.parse(""&lt;div class=\""submitted\""&gt;"" +
  ""  &lt;strong&gt;&lt;a title=\""View user profile.\"" href=\""/user/1\""&gt;user1&lt;/a&gt;&lt;/strong&gt;"" +
  ""  on 27/09/2011 - 15:17 "" +
  ""  &lt;span class=\""via\""&gt;&lt;a href=\""/goto/002\""&gt;www.google.com&lt;/a&gt;&lt;/span&gt;"" +
  ""&lt;/div&gt; "");
String str = doc.select(""strong"").first().nextSibling().toString().trim();
System.out.println(str);
</code></pre>

<p>You can also ask an element for its child text nodes and index directly (though referencing the nodes by sibling is usually more robust than indexing):</p>

<pre><code>Document doc = Jsoup.parse(
            ""&lt;div class=\""submitted\""&gt;"" +
  ""  &lt;strong&gt;&lt;a title=\""View user profile.\"" href=\""/user/1\""&gt;user1&lt;/a&gt;&lt;/strong&gt;"" +
  ""  on 27/09/2011 - 15:17 "" +
  ""  &lt;span class=\""via\""&gt;&lt;a href=\""/goto/002\""&gt;www.google.com&lt;/a&gt;&lt;/span&gt;"" +
  ""&lt;/div&gt; "");
String str = doc.select(""div"").first().textNodes().get(1).text().trim();
System.out.println(str);
</code></pre>
","['java', 'html', 'dom', 'tags', 'jsoup']"
2843258,https://stackoverflow.com/questions/2843258,Tear subString from within HTML tags with JAVA,"<p>let say i have a string like this ""<code>neverMind&lt;b&gt;What is up&lt;/b&gt;neverMind</code>"" and I want to take out the What is up using regexp with JAVA. Someone told me that using matcher will be the best. Can anyone show me how to do it using Matcher?<br>
Other solutions are welcome too!
Thanks!</p>
","<p>If you want it without matcher</p>
<pre><code>        String a=&quot;neverMind&lt;b&gt;What is up&lt;/b&gt;neverMind&quot;;
    int index1=a.indexOf(&quot;&gt;&quot;);
    int index2=a.indexOf(&quot;&lt;/b&gt;&quot;);
    String finalString=a.substring(index1+1, index2);
    System.out.println(finalString);
</code></pre>
","['java', 'html', 'string', 'tags']"
74521309,https://stackoverflow.com/questions/74521309,JAXB :Need Namespace Prefix to all the elements inside others,"<p>jaxb groups all tags in one, I need each tag to have its own namespace.</p>
<p>have:</p>
<pre><code>&lt;Request env=&quot;DEV&quot; xmlns=&quot;http://test1&quot; &quot;xmlns:ns2=&quot;urn://test2&quot;&gt;
            &lt;ApplicationData&gt;
                &lt;ns2:Application&gt;
                     &lt;Square&gt;test&lt;/Square&gt;
                &lt;/ns2:Application&gt;
            &lt;/ApplicationData&gt;
&lt;/Request&gt;
</code></pre>
<p>need:</p>
<pre><code>&lt;Request env=&quot;DEV&quot; xmlns=&quot;http://test1&quot;&gt;
            &lt;ApplicationData&gt;
                &lt;Application xmlns =&quot;urn://test2&quot;&gt;
                     &lt;Square&gt;test&lt;/Square&gt;
                &lt;/Application&gt;
            &lt;/ApplicationData&gt;
&lt;/Request&gt;
</code></pre>
<p>adding namespace into @XmlElement  didn't help</p>
<pre><code>@XmlElement(
        name = &quot;Application&quot;,
        required = true,
        namespace = &quot;urn://test2&quot;)
</code></pre>
<p>package-info:</p>
<pre><code>@javax.xml.bind.annotation.XmlSchema(
        namespace = &quot;http://test1&quot;,
        elementFormDefault = XmlNsForm.QUALIFIED,
        xmlns = {
            @XmlNs(prefix = &quot;&quot;, namespaceURI = &quot;http://test1&quot;)
        })

</code></pre>
","<p>Try rebooting ur project, it might help</p>
","['java', 'xml', 'soap', 'tags', 'jaxb']"
72341601,https://stackoverflow.com/questions/72341601,AEM JAVA Unit test for tags,"<p>In AEM JAVA I created a function that gets a list of tags from Tag Manager . I was able to get the data that I need and the tags are correctly retrieved from the Tag Manager. But in the Unit Test this part below is always excluded from the test. I only included the code that is relevant to the question.</p>
<pre><code>@SuppressWarnings(&quot;unchecked&quot;)
    public Iterator&lt;Resource&gt; getTransform(Iterator&lt;Tag&gt; childTagItr, Locale locale, SlingHttpServletRequest request) {
        return new TransformIterator(childTagItr, new Transformer() {
            public Object transform(Object o) {
                Tag tag = (Tag) o;

                String tagId = tag.getTagID();
                ValueMap vm = new ValueMapDecorator(new HashMap&lt;String, Object&gt;());
                vm.put(&quot;value&quot;, tagId);
                vm.put(&quot;text&quot;, tag.getTitlePath(locale));
                return new ValueMapResource(request.getResourceResolver(), new ResourceMetadata(), &quot;nt:unstructured&quot;, vm);
            }
        });
    }
</code></pre>
<p>I tried with below test :</p>
<pre><code>@Test
void testGetDataTags() throws ServletException, IOException {
    // Arrange
    Mockito.when(request.getAttribute(Mockito.anyString())).thenReturn(slingBindings);
    Mockito.when(slingBindings.getSling()).thenReturn(sling);
    Mockito.when(request.getResourceResolver()).thenReturn(resolver);
    Mockito.when(request.getResourceResolver().adaptTo(TagManager.class)).thenReturn(tagManager);
    //Mockito.when(config.get(PATH)).thenReturn(PATH);

    //Mockito.when(expressionHelper.getString(PATH)).thenReturn(PATH_VALUE);
    Mockito.when(tagManager.resolve(Mockito.anyString())).thenReturn(parentTag);

    getTags();
    
    // Act
    final Locale locale = request.getLocale();
    CareerPageCategoryLevelTwo careerPageCategoryLevelTwo = new CareerPageCategoryLevelTwo();
    Transformer tagResource = new Transformer() {
        public Object transform(Object o) {
            Tag tag = (Tag) o;

            String tagId = tag.getTagID();
            ValueMap vm = new ValueMapDecorator(new HashMap&lt;String, Object&gt;());
            vm.put(&quot;value&quot;, tagId);
            vm.put(&quot;text&quot;, tag.getTitlePath(locale));
            return new ValueMapResource(request.getResourceResolver(), new ResourceMetadata(), &quot;nt:unstructured&quot;, vm);
        }
    };
    @SuppressWarnings(&quot;unchecked&quot;)
    Iterator&lt;Resource&gt; iteratorResource= new TransformIterator(tagIterator, tagResource);
    Mockito.when(careerPageCategoryLevelTwo.getTransform(tagIterator, locale, request)).thenReturn(iteratorResource);
    // Assert
    assertNotNull(iteratorResource);
}
</code></pre>
<p>Still the part :
<a href=""https://i.sstatic.net/tDanc.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/tDanc.png"" alt=""enter image description here"" /></a></p>
<p>is excluded.
My question is how can I include this part in the Unit Test?</p>
<p>Update: careerPageCategoryLevelTwo is the implementation class
<a href=""https://i.sstatic.net/eblpi.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/eblpi.png"" alt=""enter image description here"" /></a></p>
","<p>In your test method <code>testGetDataTags</code> you are mocking the method <code>getTransform()</code>. You are returning the iteratorResource instead of the &quot;real&quot; TransformIterator inside the class under test <code>CareerPageCategoryLevelTwo</code>.</p>
<p>You should change your line from</p>
<pre><code>Mockito.when(careerPageCategoryLevelTwo.getTransform(tagIterator, locale request)).thenReturn(iteratorResource):
</code></pre>
<p>to</p>
<p><code>Iterator iteratorFromCareer = careerPageCategoryLevelTwo.getTransform(tagIterator, locale, request)</code></p>
<p>and you should do something with the <code>iteratorFromCareer</code> - this should call the <code>transform</code> method.</p>
<p>But I recommend you to use less Mockito and more <a href=""https://sling.apache.org/documentation/development/sling-mock.html"" rel=""nofollow noreferrer"">Sling Mocks</a> or <a href=""https://wcm.io/testing/aem-mock/"" rel=""nofollow noreferrer"">AEM Mocks</a></p>
","['java', 'unit-testing', 'tags', 'aem']"
72872856,https://stackoverflow.com/questions/72872856,XML to JSON conversion: why my 1st xml tag is getting skipped?,"<p>while converting XML to JSON my 1st XML tag into JSON is getting skipped</p>
<p>Here is the JAVA code snippet:</p>
<pre><code>       String data=&quot;&quot;;
       data = FileUtils.readFileToString(new File(&quot;src/main/resources/student.xml&quot;), &quot;UTF-8&quot;);
       XmlMapper xmlMapper = new XmlMapper();
       JsonNode jsonNode = xmlMapper.readTree(data.getBytes());
       ObjectMapper objectMapper = new ObjectMapper();
       objectMapper.writerWithDefaultPrettyPrinter().writeValue(newFile(&quot;src/main/resources/student.json&quot;),jsonNode);
</code></pre>
<p>here is the input:</p>
<pre><code>&lt;?xml version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
&lt;AccumulateResponse&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str1234&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str1234&lt;/TransactionType&gt;
    &lt;Status&gt;str1234&lt;/Status&gt;
  &lt;/TestCase&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str5678&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str5678&lt;/TransactionType&gt;
    &lt;Status&gt;str5678&lt;/Status&gt;
  &lt;/TestCase&gt;
&lt;/AccumulateResponse&gt;
</code></pre>
<p>here is the output:</p>
<pre><code>{
  &quot;TestCase&quot;: [
   {
    &quot;Transactionid&quot;: &quot;str1234&quot;,
    &quot;TransactionType&quot;: &quot;str1234&quot;,
    &quot;Status&quot;: &quot;str1234&quot;
   },
   {
    &quot;Transactionid&quot;: &quot;str5678&quot;,
    &quot;TransactionType&quot;: &quot;str5678&quot;,
    &quot;Status&quot;: &quot;str5678&quot;
   }
  ]
}
</code></pre>
<p>here is the required Output:</p>
<pre><code>{
&quot;AccumulateResponse&quot;: {
  &quot;TestCase&quot;: [
   {
    &quot;Transactionid&quot;: &quot;str1234&quot;,
    &quot;TransactionType&quot;: &quot;str1234&quot;,
    &quot;Status&quot;: &quot;str1234&quot;
   },
   {
    &quot;Transactionid&quot;: &quot;str5678&quot;,
    &quot;TransactionType&quot;: &quot;str5678&quot;,
    &quot;Status&quot;: &quot;str5678&quot;
   }
  ]
 }
}
</code></pre>
<p>AccumulateResponse tag is getting skipped.</p>
","<p>There is <a href=""https://github.com/javadev/underscore-java"" rel=""nofollow noreferrer"">underscore-java</a> library with method <code>U.xmlToJson(xml)</code>.</p>
<pre><code>&lt;?xml version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
&lt;AccumulateResponse&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str1234&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str1234&lt;/TransactionType&gt;
    &lt;Status&gt;str1234&lt;/Status&gt;
  &lt;/TestCase&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str5678&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str5678&lt;/TransactionType&gt;
    &lt;Status&gt;str5678&lt;/Status&gt;
  &lt;/TestCase&gt;
&lt;/AccumulateResponse&gt;
</code></pre>
<pre><code>{
  &quot;AccumulateResponse&quot;: {
    &quot;TestCase&quot;: [
      {
        &quot;Transactionid&quot;: &quot;str1234&quot;,
        &quot;TransactionType&quot;: &quot;str1234&quot;,
        &quot;Status&quot;: &quot;str1234&quot;
      },
      {
        &quot;Transactionid&quot;: &quot;str5678&quot;,
        &quot;TransactionType&quot;: &quot;str5678&quot;,
        &quot;Status&quot;: &quot;str5678&quot;
      }
    ]
  }
}
</code></pre>
","['java', 'json', 'xml', 'jackson', 'tags']"
